n ch_hole col3 col4 col5
    1064 -0.66570828E+01 -0.12583015E-16 -0.74079930E+01  0.33847991E-17
    1065 -0.66585508E+01 -0.12584469E-16 -0.74079930E+01  0.33847991E-17
    1066 -0.66599291E+01 -0.12584887E-16 -0.74079930E+01  0.33847991E-17
    1067 -0.66615198E+01 -0.12585419E-16 -0.74079930E+01  0.33847991E-17
    1068 -0.66632832E+01 -0.12583100E-16 -0.74079930E+01  0.33847991E-17
    1069 -0.66650933E+01 -0.12580251E-16 -0.74079930E+01  0.33847991E-17
    1070 -0.66669063E+01 -0.12576567E-16 -0.74079930E+01  0.33847991E-17
    1071 -0.66687653E+01 -0.12571902E-16 -0.74079930E+01  0.33847991E-17
    1072 -0.66704637E+01 -0.12568079E-16 -0.74079930E+01  0.33847991E-17
    1073 -0.66720286E+01 -0.12567324E-16 -0.74079930E+01  0.33847991E-17
    1074 -0.66733490E+01 -0.12566857E-16 -0.74079930E+01  0.33847991E-17
    1075 -0.66747784E+01 -0.12566883E-16 -0.74079930E+01  0.33847991E-17
    1076 -0.66762356E+01 -0.12567657E-16 -0.74079930E+01  0.33847991E-17
    1077 -0.66776461E+01 -0.12567972E-16 -0.74079930E+01  0.33847991E-17
    1078 -0.66789370E+01 -0.12568375E-16 -0.74079930E+01  0.33847991E-17
    1079 -0.66800138E+01 -0.12568760E-16 -0.74079930E+01  0.33847991E-17
    1080 -0.66810981E+01 -0.12568994E-16 -0.74079930E+01  0.33847991E-17
    1081 -0.66821137E+01 -0.12568233E-16 -0.74079930E+01  0.33847991E-17
    1082 -0.66832377E+01 -0.12568040E-16 -0.74079930E+01  0.33847991E-17
    1083 -0.66843515E+01 -0.12568579E-16 -0.74079930E+01  0.33847991E-17
    1084 -0.66855057E+01 -0.12568804E-16 -0.74079930E+01  0.33847991E-17
    1085 -0.66864606E+01 -0.12568744E-16 -0.74079930E+01  0.33847991E-17
    1086 -0.66878077E+01 -0.12567054E-16 -0.74079930E+01  0.33847991E-17
    1087 -0.66891989E+01 -0.12567341E-16 -0.74079930E+01  0.33847991E-17
    1088 -0.66906090E+01 -0.12567363E-16 -0.74079930E+01  0.33847991E-17
    1089 -0.66920444E+01 -0.12567836E-16 -0.74079930E+01  0.33847991E-17
    1090 -0.66932917E+01 -0.12568597E-16 -0.74079930E+01  0.33847991E-17
    1091 -0.66944827E+01 -0.12569436E-16 -0.74079930E+01  0.33847991E-17
    1092 -0.66958391E+01 -0.12571914E-16 -0.74079930E+01  0.33847991E-17
    1093 -0.66968465E+01 -0.12572649E-16 -0.74079930E+01  0.33847991E-17
    1094 -0.66980380E+01 -0.12573897E-16 -0.74079930E+01  0.33847991E-17
    1095 -0.66991060E+01 -0.12575677E-16 -0.74079930E+01  0.33847991E-17
    1096 -0.67001800E+01 -0.12576915E-16 -0.74079930E+01  0.33847991E-17
    1097 -0.67012404E+01 -0.12577940E-16 -0.74079930E+01  0.33847991E-17
    1098 -0.67024696E+01 -0.12580242E-16 -0.74079930E+01  0.33847991E-17
    1099 -0.67035915E+01 -0.12580700E-16 -0.74079930E+01  0.33847991E-17
    1100 -0.67047598E+01 -0.12582446E-16 -0.74079930E+01  0.33847991E-17
    1101 -0.67057185E+01 -0.12583614E-16 -0.74079930E+01  0.33847991E-17
    1102 -0.67073902E+01 -0.12584044E-16 -0.74079930E+01  0.33847991E-17
    1103 -0.67086834E+01 -0.12586583E-16 -0.74079930E+01  0.33847991E-17
    1104 -0.67098794E+01 -0.12588285E-16 -0.74079930E+01  0.33847991E-17
    1105 -0.67109453E+01 -0.12590123E-16 -0.74079930E+01  0.33847991E-17
    1106 -0.67123545E+01 -0.12590222E-16 -0.74079930E+01  0.33847991E-17
    1107 -0.67136890E+01 -0.12590898E-16 -0.74079930E+01  0.33847991E-17
    1108 -0.67149401E+01 -0.12592675E-16 -0.74079930E+01  0.33847991E-17
    1109 -0.67160533E+01 -0.12593827E-16 -0.74079930E+01  0.33847991E-17
    1110 -0.67174998E+01 -0.12594872E-16 -0.74079930E+01  0.33847991E-17
    1111 -0.67189500E+01 -0.12595835E-16 -0.74079930E+01  0.33847991E-17
    1112 -0.67202881E+01 -0.12597210E-16 -0.74079930E+01  0.33847991E-17
    1113 -0.67215046E+01 -0.12598851E-16 -0.74079930E+01  0.33847991E-17
    1114 -0.67225807E+01 -0.12600419E-16 -0.74079930E+01  0.33847991E-17
    1115 -0.67238344E+01 -0.12602061E-16 -0.74079930E+01  0.33847991E-17
    1116 -0.67248639E+01 -0.12602841E-16 -0.74079930E+01  0.33847991E-17
    1117 -0.67260898E+01 -0.12603259E-16 -0.74079930E+01  0.33847991E-17
    1118 -0.67272031E+01 -0.12604146E-16 -0.74079930E+01  0.33847991E-17
    1119 -0.67283212E+01 -0.12605043E-16 -0.74079930E+01  0.33847991E-17
    1120 -0.67293879E+01 -0.12605795E-16 -0.74079930E+01  0.33847991E-17
    1121 -0.67303097E+01 -0.12607008E-16 -0.74079930E+01  0.33847991E-17
    1122 -0.67313008E+01 -0.12607439E-16 -0.74079930E+01  0.33847991E-17
    1123 -0.67323993E+01 -0.12607533E-16 -0.74079930E+01  0.33847991E-17
    1124 -0.67336646E+01 -0.12609033E-16 -0.74079930E+01  0.33847991E-17
    1125 -0.67349781E+01 -0.12609375E-16 -0.74079930E+01  0.33847991E-17
    1126 -0.67363015E+01 -0.12609927E-16 -0.74079930E+01  0.33847991E-17
    1127 -0.67373423E+01 -0.12609621E-16 -0.74079930E+01  0.33847991E-17
    1128 -0.67384250E+01 -0.12610165E-16 -0.74079930E+01  0.33847991E-17
    1129 -0.67395204E+01 -0.12610227E-16 -0.74079930E+01  0.33847991E-17
    1130 -0.67404725E+01 -0.12610641E-16 -0.74079930E+01  0.33847991E-17
    1131 -0.67415333E+01 -0.12611128E-16 -0.74079930E+01  0.33847991E-17
    1132 -0.67425880E+01 -0.12611265E-16 -0.74079930E+01  0.33847991E-17
    1133 -0.67435643E+01 -0.12611492E-16 -0.74079930E+01  0.33847991E-17
    1134 -0.67445318E+01 -0.12611447E-16 -0.74079930E+01  0.33847991E-17
    1135 -0.67455804E+01 -0.12610904E-16 -0.74079930E+01  0.33847991E-17
    1136 -0.67466898E+01 -0.12611073E-16 -0.74079930E+01  0.33847991E-17
    1137 -0.67477887E+01 -0.12611897E-16 -0.74079930E+01  0.33847991E-17
    1138 -0.67488252E+01 -0.12612080E-16 -0.74079930E+01  0.33847991E-17
    1139 -0.67499961E+01 -0.12611506E-16 -0.74079930E+01  0.33847991E-17
    1140 -0.67513056E+01 -0.12611115E-16 -0.74079930E+01  0.33847991E-17
    1141 -0.67525080E+01 -0.12611002E-16 -0.74079930E+01  0.33847991E-17
    1142 -0.67536999E+01 -0.12610150E-16 -0.74079930E+01  0.33847991E-17
    1143 -0.67548538E+01 -0.12608230E-16 -0.74079930E+01  0.33847991E-17
    1144 -0.67559032E+01 -0.12608025E-16 -0.74079930E+01  0.33847991E-17
    1145 -0.67569049E+01 -0.12608248E-16 -0.74079930E+01  0.33847991E-17
    1146 -0.67579520E+01 -0.12607957E-16 -0.74079930E+01  0.33847991E-17
    1147 -0.67590125E+01 -0.12607790E-16 -0.74079930E+01  0.33847991E-17
    1148 -0.67599977E+01 -0.12608249E-16 -0.74079930E+01  0.33847991E-17
    1149 -0.67609717E+01 -0.12608009E-16 -0.74079930E+01  0.33847991E-17
    1150 -0.67619753E+01 -0.12607758E-16 -0.74079930E+01  0.33847991E-17
    1151 -0.67630251E+01 -0.12607373E-16 -0.74079930E+01  0.33847991E-17
    1152 -0.67640549E+01 -0.12606918E-16 -0.74079930E+01  0.33847991E-17
    1153 -0.67651163E+01 -0.12605778E-16 -0.74079930E+01  0.33847991E-17
    1154 -0.67662104E+01 -0.12605284E-16 -0.74079930E+01  0.33847991E-17
    1155 -0.67672885E+01 -0.12604598E-16 -0.74079930E+01  0.33847991E-17
    1156 -0.67682735E+01 -0.12603987E-16 -0.74079930E+01  0.33847991E-17
    1157 -0.67693277E+01 -0.12604255E-16 -0.74079930E+01  0.33847991E-17
    1158 -0.67704131E+01 -0.12603316E-16 -0.74079930E+01  0.33847991E-17
    1159 -0.67714572E+01 -0.12602684E-16 -0.74079930E+01  0.33847991E-17
    1160 -0.67725658E+01 -0.12602943E-16 -0.74079930E+01  0.33847991E-17
    1161 -0.67739514E+01 -0.12601726E-16 -0.74079930E+01  0.33847991E-17
    1162 -0.67752651E+01 -0.12602834E-16 -0.74079930E+01  0.33847991E-17
    1163 -0.67762379E+01 -0.12602458E-16 -0.74079930E+01  0.33847991E-17
    1164 -0.67771242E+01 -0.12602006E-16 -0.74079930E+01  0.33847991E-17
    1165 -0.67780199E+01 -0.12602497E-16 -0.74079930E+01  0.33847991E-17
    1166 -0.67790075E+01 -0.12602880E-16 -0.74079930E+01  0.33847991E-17
    1167 -0.67800428E+01 -0.12603188E-16 -0.74079930E+01  0.33847991E-17
    1168 -0.67813534E+01 -0.12602687E-16 -0.74079930E+01  0.33847991E-17
    1169 -0.67825744E+01 -0.12600748E-16 -0.74079930E+01  0.33847991E-17
    1170 -0.67837145E+01 -0.12600399E-16 -0.74079930E+01  0.33847991E-17
    1171 -0.67848572E+01 -0.12601686E-16 -0.74079930E+01  0.33847991E-17
    1172 -0.67862290E+01 -0.12600772E-16 -0.74079930E+01  0.33847991E-17
    1173 -0.67873934E+01 -0.12599916E-16 -0.74079930E+01  0.33847991E-17
    1174 -0.67890338E+01 -0.12602706E-16 -0.74079930E+01  0.33847991E-17
    1175 -0.67902443E+01 -0.12602422E-16 -0.74079930E+01  0.33847991E-17
    1176 -0.67913692E+01 -0.12602479E-16 -0.74079930E+01  0.33847991E-17
    1177 -0.67925754E+01 -0.12603616E-16 -0.74079930E+01  0.33847991E-17
    1178 -0.67934928E+01 -0.12604286E-16 -0.74079930E+01  0.33847991E-17
    1179 -0.67944795E+01 -0.12605340E-16 -0.74079930E+01  0.33847991E-17
    1180 -0.67953783E+01 -0.12606038E-16 -0.74079930E+01  0.33847991E-17
    1181 -0.67964353E+01 -0.12607527E-16 -0.74079930E+01  0.33847991E-17
    1182 -0.67974039E+01 -0.12608548E-16 -0.74079930E+01  0.33847991E-17
    1183 -0.67983404E+01 -0.12609557E-16 -0.74079930E+01  0.33847991E-17
    1184 -0.67996741E+01 -0.12608001E-16 -0.74079930E+01  0.33847991E-17
    1185 -0.68010387E+01 -0.12607676E-16 -0.74079930E+01  0.33847991E-17
    1186 -0.68020268E+01 -0.12606683E-16 -0.74079930E+01  0.33847991E-17
    1187 -0.68029388E+01 -0.12607631E-16 -0.74079930E+01  0.33847991E-17
    1188 -0.68040695E+01 -0.12608479E-16 -0.74079930E+01  0.33847991E-17
    1189 -0.68050776E+01 -0.12609088E-16 -0.74079930E+01  0.33847991E-17
    1190 -0.68059875E+01 -0.12609723E-16 -0.74079930E+01  0.33847991E-17
    1191 -0.68071506E+01 -0.12609013E-16 -0.74079930E+01  0.33847991E-17
    1192 -0.68082923E+01 -0.12608878E-16 -0.74079930E+01  0.33847991E-17
    1193 -0.68093389E+01 -0.12609110E-16 -0.74079930E+01  0.33847991E-17
    1194 -0.68104024E+01 -0.12609922E-16 -0.74079930E+01  0.33847991E-17
    1195 -0.68115073E+01 -0.12611140E-16 -0.74079930E+01  0.33847991E-17
    1196 -0.68125440E+01 -0.12612104E-16 -0.74079930E+01  0.33847991E-17
    1197 -0.68136706E+01 -0.12613502E-16 -0.74079930E+01  0.33847991E-17
    1198 -0.68148388E+01 -0.12613891E-16 -0.74079930E+01  0.33847991E-17
    1199 -0.68159903E+01 -0.12614729E-16 -0.74079930E+01  0.33847991E-17
    1200 -0.68169187E+01 -0.12614279E-16 -0.74079930E+01  0.33847991E-17
    1201 -0.68179562E+01 -0.12613144E-16 -0.74079930E+01  0.33847991E-17
    1202 -0.68190205E+01 -0.12613203E-16 -0.74079930E+01  0.33847991E-17
    1203 -0.68200456E+01 -0.12613029E-16 -0.74079930E+01  0.33847991E-17
    1204 -0.68211134E+01 -0.12613345E-16 -0.74079930E+01  0.33847991E-17
    1205 -0.68220262E+01 -0.12613578E-16 -0.74079930E+01  0.33847991E-17
    1206 -0.68229951E+01 -0.12614434E-16 -0.74079930E+01  0.33847991E-17
    1207 -0.68239812E+01 -0.12614949E-16 -0.74079930E+01  0.33847991E-17
    1208 -0.68249042E+01 -0.12615793E-16 -0.74079930E+01  0.33847991E-17
    1209 -0.68257756E+01 -0.12616061E-16 -0.74079930E+01  0.33847991E-17
    1210 -0.68267123E+01 -0.12616067E-16 -0.74079930E+01  0.33847991E-17
    1211 -0.68275934E+01 -0.12615993E-16 -0.74079930E+01  0.33847991E-17
    1212 -0.68286128E+01 -0.12615489E-16 -0.74079930E+01  0.33847991E-17
    1213 -0.68294603E+01 -0.12615681E-16 -0.74079930E+01  0.33847991E-17
    1214 -0.68304138E+01 -0.12615671E-16 -0.74079930E+01  0.33847991E-17
    1215 -0.68313132E+01 -0.12615736E-16 -0.74079930E+01  0.33847991E-17
    1216 -0.68324180E+01 -0.12616627E-16 -0.74079930E+01  0.33847991E-17
    1217 -0.68334452E+01 -0.12617639E-16 -0.74079930E+01  0.33847991E-17
    1218 -0.68343167E+01 -0.12617769E-16 -0.74079930E+01  0.33847991E-17
    1219 -0.68352302E+01 -0.12617512E-16 -0.74079930E+01  0.33847991E-17
    1220 -0.68362433E+01 -0.12617544E-16 -0.74079930E+01  0.33847991E-17
    1221 -0.68371857E+01 -0.12617085E-16 -0.74079930E+01  0.33847991E-17
    1222 -0.68383651E+01 -0.12616561E-16 -0.74079930E+01  0.33847991E-17
    1223 -0.68394207E+01 -0.12616709E-16 -0.74079930E+01  0.33847991E-17
    1224 -0.68404272E+01 -0.12616600E-16 -0.74079930E+01  0.33847991E-17
    1225 -0.68414103E+01 -0.12617017E-16 -0.74079930E+01  0.33847991E-17
    1226 -0.68425682E+01 -0.12616783E-16 -0.74079930E+01  0.33847991E-17
    1227 -0.68438349E+01 -0.12617515E-16 -0.74079930E+01  0.33847991E-17
    1228 -0.68450430E+01 -0.12618349E-16 -0.74079930E+01  0.33847991E-17
    1229 -0.68462942E+01 -0.12617524E-16 -0.74079930E+01  0.33847991E-17
    1230 -0.68474223E+01 -0.12617263E-16 -0.74079930E+01  0.33847991E-17
    1231 -0.68485226E+01 -0.12618847E-16 -0.74079930E+01  0.33847991E-17
    1232 -0.68495447E+01 -0.12619246E-16 -0.74079930E+01  0.33847991E-17
    1233 -0.68505699E+01 -0.12619799E-16 -0.74079930E+01  0.33847991E-17
    1234 -0.68515546E+01 -0.12620088E-16 -0.74079930E+01  0.33847991E-17
    1235 -0.68525358E+01 -0.12620104E-16 -0.74079930E+01  0.33847991E-17
    1236 -0.68535854E+01 -0.12619785E-16 -0.74079930E+01  0.33847991E-17
    1237 -0.68547757E+01 -0.12620160E-16 -0.74079930E+01  0.33847991E-17
    1238 -0.68559309E+01 -0.12620006E-16 -0.74079930E+01  0.33847991E-17
    1239 -0.68570055E+01 -0.12619486E-16 -0.74079930E+01  0.33847991E-17
    1240 -0.68579422E+01 -0.12619746E-16 -0.74079930E+01  0.33847991E-17
    1241 -0.68590002E+01 -0.12619603E-16 -0.74079930E+01  0.33847991E-17
    1242 -0.68600023E+01 -0.12620104E-16 -0.74079930E+01  0.33847991E-17
    1243 -0.68609534E+01 -0.12619839E-16 -0.74079930E+01  0.33847991E-17
    1244 -0.68618689E+01 -0.12619389E-16 -0.74079930E+01  0.33847991E-17
    1245 -0.68628080E+01 -0.12619684E-16 -0.74079930E+01  0.33847991E-17
    1246 -0.68638096E+01 -0.12619310E-16 -0.74079930E+01  0.33847991E-17
    1247 -0.68646988E+01 -0.12619038E-16 -0.74079930E+01  0.33847991E-17
    1248 -0.68657510E+01 -0.12618889E-16 -0.74079930E+01  0.33847991E-17
    1249 -0.68668216E+01 -0.12618549E-16 -0.74079930E+01  0.33847991E-17
    1250 -0.68677826E+01 -0.12618611E-16 -0.74079930E+01  0.33847991E-17
    1251 -0.68688341E+01 -0.12618640E-16 -0.74079930E+01  0.33847991E-17
    1252 -0.68697981E+01 -0.12619166E-16 -0.74079930E+01  0.33847991E-17
    1253 -0.68706860E+01 -0.12619309E-16 -0.74079930E+01  0.33847991E-17
    1254 -0.68715980E+01 -0.12619276E-16 -0.74079930E+01  0.33847991E-17
    1255 -0.68724472E+01 -0.12619091E-16 -0.74079930E+01  0.33847991E-17
    1256 -0.68734615E+01 -0.12619092E-16 -0.74079930E+01  0.33847991E-17
    1257 -0.68743843E+01 -0.12619329E-16 -0.74079930E+01  0.33847991E-17
    1258 -0.68753348E+01 -0.12618832E-16 -0.74079930E+01  0.33847991E-17
    1259 -0.68762360E+01 -0.12619291E-16 -0.74079930E+01  0.33847991E-17
    1260 -0.68772711E+01 -0.12619218E-16 -0.74079930E+01  0.33847991E-17
    1261 -0.68782271E+01 -0.12619305E-16 -0.74079930E+01  0.33847991E-17
    1262 -0.68792522E+01 -0.12619376E-16 -0.74079930E+01  0.33847991E-17
    1263 -0.68802348E+01 -0.12619443E-16 -0.74079930E+01  0.33847991E-17
    1264 -0.68814145E+01 -0.12620431E-16 -0.74079930E+01  0.33847991E-17
    1265 -0.68826760E+01 -0.12620678E-16 -0.74079930E+01  0.33847991E-17
    1266 -0.68838122E+01 -0.12621396E-16 -0.74079930E+01  0.33847991E-17
    1267 -0.68848335E+01 -0.12621095E-16 -0.74079930E+01  0.33847991E-17
    1268 -0.68857604E+01 -0.12621134E-16 -0.74079930E+01  0.33847991E-17
    1269 -0.68866622E+01 -0.12621142E-16 -0.74079930E+01  0.33847991E-17
    1270 -0.68875877E+01 -0.12620801E-16 -0.74079930E+01  0.33847991E-17
    1271 -0.68884811E+01 -0.12620738E-16 -0.74079930E+01  0.33847991E-17
    1272 -0.68895323E+01 -0.12620608E-16 -0.74079930E+01  0.33847991E-17
    1273 -0.68904586E+01 -0.12621184E-16 -0.74079930E+01  0.33847991E-17
    1274 -0.68915266E+01 -0.12620944E-16 -0.74079930E+01  0.33847991E-17
    1275 -0.68924987E+01 -0.12621222E-16 -0.74079930E+01  0.33847991E-17
    1276 -0.68936065E+01 -0.12620509E-16 -0.74079930E+01  0.33847991E-17
    1277 -0.68946144E+01 -0.12619897E-16 -0.74079930E+01  0.33847991E-17
    1278 -0.68956182E+01 -0.12619911E-16 -0.74079930E+01  0.33847991E-17
    1279 -0.68966602E+01 -0.12619882E-16 -0.74079930E+01  0.33847991E-17
    1280 -0.68975775E+01 -0.12619596E-16 -0.74079930E+01  0.33847991E-17
    1281 -0.68985653E+01 -0.12619431E-16 -0.74079930E+01  0.33847991E-17
    1282 -0.68995377E+01 -0.12619753E-16 -0.74079930E+01  0.33847991E-17
    1283 -0.69005052E+01 -0.12620256E-16 -0.74079930E+01  0.33847991E-17
    1284 -0.69014697E+01 -0.12620410E-16 -0.74079930E+01  0.33847991E-17
    1285 -0.69025863E+01 -0.12621573E-16 -0.74079930E+01  0.33847991E-17
    1286 -0.69036253E+01 -0.12622645E-16 -0.74079930E+01  0.33847991E-17
    1287 -0.69046445E+01 -0.12623004E-16 -0.74079930E+01  0.33847991E-17
    1288 -0.69056330E+01 -0.12623750E-16 -0.74079930E+01  0.33847991E-17
    1289 -0.69065764E+01 -0.12623892E-16 -0.74079930E+01  0.33847991E-17
    1290 -0.69075564E+01 -0.12623479E-16 -0.74079930E+01  0.33847991E-17
    1291 -0.69084484E+01 -0.12623525E-16 -0.74079930E+01  0.33847991E-17
    1292 -0.69092784E+01 -0.12623340E-16 -0.74079930E+01  0.33847991E-17
    1293 -0.69101881E+01 -0.12623724E-16 -0.74079930E+01  0.33847991E-17
    1294 -0.69109725E+01 -0.12623878E-16 -0.74079930E+01  0.33847991E-17
    1295 -0.69118528E+01 -0.12623768E-16 -0.74079930E+01  0.33847991E-17
    1296 -0.69127102E+01 -0.12623676E-16 -0.74079930E+01  0.33847991E-17
    1297 -0.69136746E+01 -0.12625580E-16 -0.74079930E+01  0.33847991E-17
    1298 -0.69146194E+01 -0.12626510E-16 -0.74079930E+01  0.33847991E-17
    1299 -0.69156672E+01 -0.12628180E-16 -0.74079930E+01  0.33847991E-17
    1300 -0.69165445E+01 -0.12628538E-16 -0.74079930E+01  0.33847991E-17
    1301 -0.69174540E+01 -0.12628144E-16 -0.74079930E+01  0.33847991E-17
    1302 -0.69182664E+01 -0.12628254E-16 -0.74079930E+01  0.33847991E-17
    1303 -0.69190416E+01 -0.12628228E-16 -0.74079930E+01  0.33847991E-17
    1304 -0.69199770E+01 -0.12628153E-16 -0.74079930E+01  0.33847991E-17
    1305 -0.69208730E+01 -0.12627896E-16 -0.74079930E+01  0.33847991E-17
    1306 -0.69217789E+01 -0.12627659E-16 -0.74079930E+01  0.33847991E-17
    1307 -0.69227111E+01 -0.12626527E-16 -0.74079930E+01  0.33847991E-17
    1308 -0.69236685E+01 -0.12626651E-16 -0.74079930E+01  0.33847991E-17
    1309 -0.69244293E+01 -0.12627044E-16 -0.74079930E+01  0.33847991E-17
    1310 -0.69253296E+01 -0.12626753E-16 -0.74079930E+01  0.33847991E-17
    1311 -0.69261808E+01 -0.12626945E-16 -0.74079930E+01  0.33847991E-17
    1312 -0.69269499E+01 -0.12626848E-16 -0.74079930E+01  0.33847991E-17
    1313 -0.69278001E+01 -0.12626909E-16 -0.74079930E+01  0.33847991E-17
    1314 -0.69287122E+01 -0.12626724E-16 -0.74079930E+01  0.33847991E-17
    1315 -0.69296791E+01 -0.12627438E-16 -0.74079930E+01  0.33847991E-17
    1316 -0.69305431E+01 -0.12627876E-16 -0.74079930E+01  0.33847991E-17
    1317 -0.69314462E+01 -0.12627843E-16 -0.74079930E+01  0.33847991E-17
    1318 -0.69323451E+01 -0.12628007E-16 -0.74079930E+01  0.33847991E-17
    1319 -0.69331856E+01 -0.12628203E-16 -0.74079930E+01  0.33847991E-17
    1320 -0.69339739E+01 -0.12628637E-16 -0.74079930E+01  0.33847991E-17
    1321 -0.69347961E+01 -0.12629213E-16 -0.74079930E+01  0.33847991E-17
    1322 -0.69355732E+01 -0.12629328E-16 -0.74079930E+01  0.33847991E-17
    1323 -0.69364284E+01 -0.12630189E-16 -0.74079930E+01  0.33847991E-17
